Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,VcaAngle,VcaDistance,SignComprehensionTime,GlobalFPS,LCP_ms,UIC_Alpha,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,129,WheelchairAgent(Clone),10,8,1.3,1.17,6,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,130,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,131,AdultMaleAgent(Clone),10,8,1.71,1.58,9,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,132,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,133,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,134,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,135,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,136,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,137,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,138,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.666664,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,139,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,140,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,141,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,142,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.254704,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,143,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,144,AdultMaleAgent(Clone),10,8,1.71,1.58,8.641521,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,145,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.405373,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,146,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.369602,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,147,WheelchairAgent(Clone),8,10,1.3,1.17,7.753571,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,148,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,149,WheelchairAgent(Clone),10,8,1.3,1.17,8.618683,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,150,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.949612,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,151,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,152,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,153,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.070713,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,154,WheelchairAgent(Clone),10,8,1.3,1.17,7.271763,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,155,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,156,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.711163,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,157,WheelchairAgent(Clone),8,10,1.3,1.17,8.863461,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,158,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.938427,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,159,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,160,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,161,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,162,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.666668,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,163,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.375961,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,164,WheelchairAgent(Clone),10,8,1.3,1.17,7.271763,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,165,WheelchairAgent(Clone),8,10,1.3,1.17,8.375957,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,166,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,167,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,168,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,169,AdultMaleAgent(Clone),10,8,1.71,1.58,5.666668,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,170,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,171,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,172,WheelchairAgent(Clone),8,10,1.3,1.17,9.375957,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,173,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,174,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,175,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.826359,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,176,WheelchairAgent(Clone),10,8,1.3,1.17,6.904926,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,177,WheelchairAgent(Clone),10,8,1.3,1.17,8.254707,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,178,WheelchairAgent(Clone),10,8,1.3,1.17,8.271763,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,179,AdultMaleAgent(Clone),9,11,1.71,1.58,0.6497459,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,180,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,181,AdultMaleAgent(Clone),8,10,1.71,1.58,9.159691,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,182,WheelchairAgent(Clone),8,10,1.3,1.17,9.742882,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,183,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,184,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.57159,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,185,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,186,AdultMaleAgent(Clone),8,10,1.71,1.58,9.673458,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,187,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,188,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,189,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.176746,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,190,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,191,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,192,AdultMaleAgent(Clone),8,10,1.71,1.58,10.99558,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,193,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,194,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,195,AdultMaleAgent(Clone),10,8,1.71,1.58,6.921371,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,196,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,197,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,198,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,199,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,200,AdultMaleAgent(Clone),8,10,1.71,1.58,8.554657,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,201,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,202,AdultMaleAgent(Clone),10,8,1.71,1.58,8.205704,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,203,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,204,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,205,AdultMaleAgent(Clone),10,8,1.71,1.58,5.921371,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,206,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,207,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,208,AdultFemaleAgent(Clone),8,10,1.58,1.450001,10.33333,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,209,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.205414,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,210,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,211,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,212,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.061417,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,213,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.328911,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,214,WheelchairAgent(Clone),8,10,1.3,1.17,10.33334,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,215,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,216,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,217,WheelchairAgent(Clone),9,11,1.3,1.17,0.6666679,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,218,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,219,WheelchairAgent(Clone),10,8,1.3,1.17,6.843414,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,220,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,221,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,222,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,223,AdultMaleAgent(Clone),10,8,1.71,1.58,6.079052,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,224,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,225,WheelchairAgent(Clone),9,11,1.3,1.17,0.6666679,1,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,226,AdultMaleAgent(Clone),10,8,1.71,1.58,5.790722,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,227,WheelchairAgent(Clone),10,8,1.3,1.17,6.079052,2,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,228,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,229,WheelchairAgent(Clone),8,10,1.3,1.17,9.666672,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,230,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,231,AdultMaleAgent(Clone),10,8,1.71,1.58,6.559082,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,232,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,233,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,234,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,235,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,236,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,237,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,238,AdultMaleAgent(Clone),9,11,1.71,1.58,0.6666641,1,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,239,WheelchairAgent(Clone),8,10,1.3,1.17,9,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,240,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.980255,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,241,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,242,WheelchairAgent(Clone),8,10,1.3,1.17,9.000008,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,243,AdultMaleAgent(Clone),10,8,1.71,1.58,7.176746,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,244,WheelchairAgent(Clone),8,10,1.3,1.17,9.333336,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,245,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,246,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,247,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,248,WheelchairAgent(Clone),10,8,1.3,1.17,7.510082,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,249,AdultFemaleAgent(Clone),8,10,1.58,1.450001,10.00001,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,250,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,251,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,252,WheelchairAgent(Clone),8,10,1.3,1.17,8.666664,2,True,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,253,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,254,AdultMaleAgent(Clone),8,10,1.71,1.58,8.666668,2,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,255,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,256,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,257,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.270653,3,False,2,1,0.5
2026-03-02_21.23.17,1,Random_sign_placement_scenario,1030,269,0.5,-10.69,8.67,90,15,1,4.974157,1.17029,1,258,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
